gsn,atc,atc_manually_checked,ndc,ndc_match
004693,A04AD10,False,17478076306,gsn
004694,A04AD10,False,16590075060,gsn
004704,A04AD01,False,10019055301,gsn
004720,R06AA11,False,10135017701,gsn
004722,R06AA09,True,11289142102,gsn
004731,R06AE05,False,10754097901,gsn
004732,R06AE05,False,10267269101,gsn
004734,R06AE05,False,35356052060,gsn
004736,R06AE05,False,11289159005,gsn
004741,N07AB02,False,10135051701,gsn
004742,N07AB02,False,10135051501,gsn
004752,V03AB19,True,?,none
004758,N07AA01,False,?,none
004761,N07AA02,False,54643582000,gsn
004763,N07AA02,False,13811071616,gsn
004764,M04AB01,False,23629006901,gsn
004765,N07AA02,False,47781033530,gsn
004767,V04CX07,True,?,none
004773,N03AA02,True,10350009416,gsn
004777,A03BA01,False,10754085501,gsn
004817,A03BA01,False,10719006210,atc
004820,A03BA01,False,10719006210,atc
004824,A03BA01,False,10019025112,gsn
004836,A04AD01,False,51079071945,gsn
004859,A03BA03,False,51991013001,gsn
004865,A03BA03,False,10267162101,gsn
004868,A03BA03,False,10267273401,gsn
004877,A03AB05,False,10876038001,gsn
004886,D11AA01,False,10019001602,gsn
004887,D11AA01,False,13107001401,gsn
004888,D11AA01,False,17022463102,gsn
004901,A03AB12,True,?,none
004902,N05BA02,False,10135062201,gsn
004918,A03AA07,False,10135052001,gsn
004929,G04BD04,False,10135064001,gsn
004930,N07BA01,False,10939008944,gsn
004931,A01AD01,False,47202401202,gsn
004934,A01AD01,False,53258942307,gsn
004937,R03AA01,False,487278401,atc
004939,C01CA03,False,?,none
004941,R03CB01,True,?,none
004944,R03CB01,True,?,none
004975,C01CA04,False,0,atc
004977,C01CA04,False,0,atc
004985,C01CA04,False,0,gsn
004999,N06BA02,False,11534019001,gsn
005000,N06BA02,False,11534019201,gsn
005001,N06BA02,False,11534019501,gsn
005005,N06BA02,False,45963030409,gsn
005006,N06BA02,False,45963030509,gsn
005007,N06BA02,False,45963030309,gsn
005011,N06BA02,False,10702006501,gsn
005014,N06BA03,False,53265039610,gsn
005025,R03AC03,False,10135057901,gsn
005033,R03AC02,False,11845040001,gsn
005037,R03AC02,False,16590000417,gsn
005039,R03AC02,False,12280024125,gsn
005040,R03AC02,False,21695024520,gsn
005056,C01CA26,True,?,none
005066,S01GA05,False,?,none
005068,S01GA05,False,?,none
005088,R01BA02,False,10939046333,atc
005089,R01BA02,False,10135015501,gsn
005097,C07AG01,False,10135064101,atc
005098,C07AG01,False,10135064101,gsn
005099,C07AG01,False,10135064201,gsn
005108,C04AX02,False,49884003801,gsn
005112,C04AB01,False,51224001210,gsn
005113,C07AA05,False,17236088401,gsn
005115,C07AA05,False,17236088501,gsn
005116,C07AA05,False,10544028630,gsn
005117,C07AA05,False,16590013330,atc
005120,C07AA05,False,54372763,gsn
005123,C07AA05,False,10544028260,gsn
005124,C07AA05,False,10544028430,gsn
005125,C07AA05,False,10544028590,gsn
005127,C07AA05,False,11845026101,gsn
005131,C07AB02,False,10544055390,gsn
005132,C07AB02,False,16590031730,gsn
005135,C07AA12,False,10135068601,gsn
005137,C07AA12,False,10135068801,gsn
005138,C07AB03,False,10544017130,gsn
005139,C07AB03,False,10544012730,gsn
005142,C07AA06,False,11845020801,gsn
005143,C07AA03,False,29033002901,gsn
005144,C07AA03,False,29033002801,gsn
005145,C07AB04,False,10135063001,gsn
005147,C07AB09,False,?,none
005148,C07AB09,False,?,none
005149,C07AA23,True,52244045010,gsn
005152,A08AA01,False,10702002601,gsn
005159,A08AA01,False,10702002501,gsn
005229,A03FA01,False,10019045002,gsn
005230,A03FA01,False,17236080116,gsn
005231,A03FA01,False,11845034301,gsn
005232,A03FA01,False,16590015030,gsn
005256,B06AA03,False,?,none
005258,D03BA02,False,16590020330,gsn
005349,D02AE01,True,10356009004,gsn
005352,D02AX,True,10356002001,gsn
005426,A11HA03,True,24208053210,atc
005440,A11CA,True,10038004310,gsn
005461,D02AC,True,40565012181,gsn
005466,D02A,True,53062000208,gsn
005497,D02AB,True,10327025150,gsn
005517,D11AX,True,10939003401,gsn
005575,C05AX04,True,10038007107,gsn
005576,C05AX04,True,19458600501,gsn
005613,D04AA32,True,10939009211,atc
005615,D04AA32,False,10939012833,gsn
005671,A12BA,True,?,none
005754,S01BC08,True,47854060050,gsn
005786,S01BC08,False,10038015305,gsn
005797,D10AD01,False,14290024515,gsn
005798,D10AD01,False,14290024415,gsn
005799,D10AD01,False,14290024320,gsn
005800,D10AD01,False,14290024220,gsn
005801,D10AD01,False,12280025520,gsn
005806,D10AE01,False,19810058301,gsn
005810,D10AE01,False,10038024809,gsn
005811,D10AE01,False,45800097125,gsn
005813,D10AE01,False,23490513101,gsn
005814,D10AE01,False,10939038622,gsn
005822,N06AX23,False,10310031203,gsn
005826,G01AD,True,10631009808,gsn
005976,D11AC,True,29936069906,gsn
006001,R03AC02,True,10939039811,gsn
006017,M02AB01,False,10939003322,gsn
006034,C01BB01,True,10038001611,gsn
006035,D04AX,True,10038004507,gsn
006068,M02AX10,True,10742000101,gsn
006079,C05AD03,False,10038042114,gsn
006082,D04AX,True,10106268800,gsn
006137,N02BE01,True,10038030010,gsn
006139,C01BB01,True,11926005706,gsn
006209,D01AE13,False,12280011525,gsn
006291,B05BC02,False,10337065119,gsn
006295,B05BC02,False,10006073001,gsn
006329,B05AA01,False,13143030231,gsn
006330,B05AA01,False,13143030231,atc
006331,B05AA01,True,13143030231,atc
006332,B05AA01,False,13143030231,atc
006334,B05AA05,True,52544093102,atc
006335,B05AA05,True,52544093102,atc
006342,S01XA14,True,0,atc
006345,B02BD02,True,26037250,atc
006364,B06AB01,True,?,none
006374,B05BA02,True,49669131001,gsn
006375,B05BA02,True,49669132001,gsn
006416,C10AB04,False,10544056990,gsn
006420,C10AX06,True,11822460760,gsn
006422,C10AX06,False,10712061800,gsn
006445,A11HA07,False,237057025,gsn
006460,C10AA02,False,10544024130,gsn
006461,C10AA02,False,10544024230,gsn
006476,B02BC06,False,?,none
006502,B02AA01,False,51309090120,gsn
006503,B02AA01,False,49411005208,gsn
006504,B02AA01,False,12280001300,gsn
006505,B02AA02,False,0,gsn
006508,B01AD02,False,50242004406,gsn
006522,B01AB01,True,61553094102,atc
006531,B01AB01,False,39769010671,gsn
006532,S01XA14,False,0,gsn
006541,B01AB01,False,39769001801,gsn
006542,B01AB01,False,39769001101,gsn
006543,B01AB01,False,25021040001,gsn
006544,B01AB01,False,10974000805,gsn
006549,B01AB01,False,10974001010,gsn
006559,B01AA03,False,15330010801,gsn
006560,B01AA03,False,12280031230,gsn
006561,B01AA03,False,15330010101,gsn
006562,B01AA03,False,15330026801,gsn
006563,B01AA03,False,15330010701,gsn
006570,V03AB14,True,?,none
006573,C04AD03,False,16590085690,gsn
006575,G03GB02,False,21695011410,gsn
006582,H01AC01,False,2733501,gsn
006586,H01CB02,False,62756035144,gsn
006599,H01AA02,True,10139090502,gsn
006601,G03XA01,False,11845020301,gsn
006602,G03XA01,False,42291022690,gsn
006604,G02CB01,False,30698001701,gsn
006612,H01BA01,True,?,none
006614,H01BA02,False,24208034205,gsn
006615,H01BA02,False,43598093109,gsn
006616,H01BA02,True,47838091801,atc
006617,H01BA02,False,47838091801,gsn
006632,H03AA05,True,49452781001,gsn
006634,H03AA05,True,17224012110,gsn
006635,H03AA05,True,54569310100,gsn
006638,H03AA05,True,17224010910,gsn
006645,H03AA,False,42023020201,gsn
006646,H03AA,False,42023020301,gsn
006648,H03AA,False,15330018701,gsn
006649,H03AA,False,15330018801,gsn
006650,H03AA,False,10544025730,gsn
006651,H03AA,False,12280004700,gsn
006652,H03AA,False,12280026330,gsn
006653,H03AA,False,12280004600,gsn
006654,H03AA,False,15330019501,gsn
006655,H03AA,False,15330019601,gsn
006656,H03AA,False,12908142001,gsn
006657,H03AA,False,12280004800,gsn
006658,H03AA,False,17236015701,gsn
006659,H03AA,False,42291041790,gsn
006660,H03AA,False,42291041990,gsn
006666,H03AA03,True,71026324,atc
006668,H03AA03,True,71026324,gsn
006670,H03AA03,True,71026324,atc
006673,H03BA02,False,10876037410,gsn
006674,H03BB02,False,11528031001,gsn
006675,H03BB02,False,11528030001,gsn
006681,H05BA01,True,54569199400,gsn
006685,H02AB10,False,10876018201,gsn
006696,A01AC03,False,17022271903,gsn
006703,A01AC03,False,17236025701,gsn
006704,A01AC03,False,10876002101,gsn
006705,A01AC03,False,42543014050,gsn
006719,A07EA01,False,21695036508,gsn
006721,A07EA01,False,10876045401,gsn
006724,D07AC14,True,10039021801,gsn
006725,D07AC14,True,10039021901,gsn
006729,D07AA01,False,25021081030,gsn
006730,D07AA01,False,12071051777,gsn
006731,H02AB04,True,9338901,atc
006732,D07AA01,False,25021080705,gsn
006733,D07AA01,False,51309040320,gsn
006737,D07AA01,False,49884015803,gsn
006738,D07AA01,False,54868495200,gsn
006742,D07AA01,False,54569451600,gsn
006745,H02AB07,False,54372144,gsn
006748,A07EA03,False,49648089601,gsn
006749,A07EA03,False,10544053830,gsn
006750,A07EA03,False,35356058130,gsn
006751,A07EA03,False,10544047320,gsn
006753,A07EA03,False,10544091330,gsn
006754,A07EA03,False,21695058005,gsn
006758,A07EA04,False,35356008401,gsn
006762,H02AB01,False,85094205,gsn
006776,A01AC02,False,23360001110,gsn
006778,H02AB02,False,10039006201,gsn
006780,A01AC02,False,10876069708,gsn
006781,A01AC02,False,53002061491,gsn
006782,H02AB02,False,54317644,gsn
006784,A01AC02,False,10876026101,gsn
006786,A01AC02,False,10876026301,gsn
006788,A01AC02,False,21695074510,gsn
006789,A01AC02,False,10544021206,gsn
006793,A01AC01,False,35356008201,gsn
006795,A01AC01,False,16714013001,gsn
006812,H02AA02,False,42291052901,gsn
006813,C03AA03,False,11845014101,gsn
006814,C03DA01,True,54569176800,gsn
006816,C03DA01,False,16714008601,gsn
006817,C03DA01,False,10544049990,gsn
006818,C03DA01,False,16714008501,gsn
006825,S01JA01,False,?,none
006830,S01JA01,False,?,none
006834,S01JA01,True,?,none
006847,C05AD07,False,21695098210,gsn
006858,A01AC03,False,16477020112,gsn
006903,C05A,True,30014010001,atc
006997,A07AA02,False,50111037509,gsn
006999,A01AB18,False,10939004533,gsn
007003,A01AB09,False,10939037933,gsn
007006,A01AB09,False,10939038333,gsn
007008,G01AG02,False,12280008345,gsn
007009,G01AG02,False,12280011338,gsn
007011,G03CA03,False,47781010444,gsn
007012,G03CA57,False,54868339101,gsn
007013,G03CA57,False,49999030315,gsn
007048,A02AB05,True,12939051412,gsn
007138,G01AC01,False,13925017501,gsn
007171,D08AL01,True,12165000101,atc
007233,S01AX18,False,10648010004,gsn
007254,A01AB03,False,10939068744,gsn
007267,C02DC01,False,10939042033,gsn
007282,A07AA02,False,13668059501,gsn
007283,A07AA02,False,13668053401,gsn
007284,A07AA02,False,16714076901,gsn
007334,D01AC08,False,16714095501,gsn
007339,D01AE18,False,10038037805,gsn
007352,D01AE20,True,?,none
007354,D01AE02,True,10380002200,atc
007355,D01AE02,True,10380002200,gsn
007361,A01AB18,False,10939041822,gsn
007362,A01AB18,False,10135067181,gsn
007365,D01AE54,True,12547023772,gsn
007366,A01AB09,False,10939057433,gsn
007367,A01AB09,False,11017025030,gsn
007371,D01AC03,False,12280018730,gsn
007374,D01AE22,False,35356024430,gsn
007375,D01AC11,False,10337035830,gsn
007407,C01BB01,False,10337070019,gsn
007409,C01BB01,False,10038006216,gsn
007423,C05AD07,False,11822372270,gsn
007480,S02DA02,True,?,none
007481,S02DA02,True,?,none
007484,C05AD04,False,10038005407,gsn
007502,L01BC02,False,21695082940,gsn
007532,A01AC03,False,16590024715,gsn
007538,A01AC03,False,10038017006,gsn
007543,A01AC03,False,10038002805,gsn
007544,A01AC03,False,10023011630,gsn
007545,A01AC03,False,10038003002,gsn
007546,A01AC03,False,10038016905,gsn
007547,A01AC03,False,10038003105,gsn
007548,A01AC03,False,10038011202,gsn
007553,A01AC03,True,10350002804,gsn
007568,A07EA04,False,11845038101,gsn
007569,A07EA04,False,12280023615,gsn
007570,A07EA04,False,17236006860,gsn
007572,A07EA04,False,11289071382,gsn
007573,A07EA04,False,17236006315,gsn
007583,D07AC03,False,23490541701,gsn
007584,D07AC03,False,45802049614,gsn
007593,A01AC01,False,10038026605,gsn
007594,A01AC01,False,10038024505,gsn
007595,A01AC01,False,10038026706,gsn
007596,A01AC01,False,10038026805,gsn
007597,A01AC01,False,10038024545,gsn
007601,D07AC07,False,16110058780,gsn
007608,C05AA,False,10038026505,gsn
007609,C05AA,False,10038026405,gsn
007611,C05AA,False,17236096815,gsn
007612,C05AA,False,10135067061,gsn
007616,C05AA11,False,11845038301,gsn
007617,C05AA11,False,16714050201,gsn
007618,C05AA11,False,12280029960,gsn
007620,D07AB08,False,16714072901,gsn
007622,D07AB08,False,16714082801,gsn
007625,D07AD02,False,10631009420,gsn
007629,D07AC10,False,49999086360,gsn
007630,D07AC10,False,51672129501,gsn
007634,D07AD01,False,10337016330,gsn
007635,D07AD01,False,10337016215,gsn
007638,D07AC13,False,16714097401,gsn
007639,D07AC13,False,42254017545,gsn
007650,P03AB02,False,?,none
007651,P03AB02,True,?,none
007663,P03AC04,False,10939004733,gsn
007668,D06BA03,True,?,none
007669,D06BA01,False,12280022140,gsn
007670,D06BB03,False,13668051501,gsn
007680,D10AF02,False,40076031530,gsn
007694,D06AX05,False,10023012015,gsn
007724,S02AA14,False,10003060115,gsn
007725,S02AA14,False,10003060015,gsn
007726,D10AF01,False,23490533401,gsn
007727,D10AF01,False,10135069161,gsn
007729,D06AX05,False,10356002201,gsn
007731,D06AX05,False,10038002605,gsn
007732,D06AX09,False,16590015822,gsn
007737,A12CA01,False,11917016504,gsn
007738,A12CA01,False,24208027615,gsn
007739,A12CA01,False,11822545810,gsn
007740,S01KA01,True,17478089022,gsn
007751,S01KA02,False,17238061015,gsn
007760,R01AA08,False,11098021615,gsn
007763,S01GA05,True,?,none
007764,S01GA05,False,?,none
007769,S01GA02,True,11822308780,gsn
007771,S01GA02,True,10310014101,gsn
007779,S01GA05,False,?,none
007788,B05CB,True,?,none
007818,N07AX01,True,54569123400,gsn
007820,N07AX01,True,17478022212,gsn
007822,N07AX01,False,10719012312,gsn
007824,N07AX01,False,10719012412,gsn
007826,N07AX01,False,10719012512,gsn
007828,N07AX01,True,10719012512,atc
007846,S01EB03,True,54569230300,gsn
007855,C07AA06,False,16571014010,gsn
007856,C07AA06,False,16571014110,gsn
007857,C07AB05,False,17478070510,gsn
007858,S01ED03,False,11980025202,gsn
007859,S01HA05,True,?,none
007861,C05AD02,False,16590021515,gsn
007864,A03BA01,False,17478021335,gsn
007866,A03BA01,False,10719006210,gsn
007869,A04AD01,False,54569297100,gsn
007870,S01FA05,True,10702015016,atc
007871,S01FA05,False,17238019205,gsn
007872,S01FA06,False,17478010112,gsn
007873,S01FA06,False,17478010212,gsn
007875,S01FA04,False,17478010002,gsn
007883,S01EA02,False,11098029505,gsn
007892,A07EA01,False,11980017405,gsn
007894,A07EA01,False,11980018001,gsn
007897,A07EA01,False,10719007011,gsn
007899,H02AB02,False,10719018610,gsn
007900,H02AB02,False,35470936501,gsn
007901,C05AA06,False,52959031703,gsn
007902,C05AA06,False,11980021101,gsn
007903,C05AA06,False,11980022802,gsn
007905,M01AE09,False,11980080103,gsn
007911,D10AF06,False,52959027603,gsn
007914,D10AF06,False,11980002205,gsn
007920,D10AF06,True,10719007412,gsn
007926,S01XA20,True,10119002164,gsn
007936,S01XA20,True,10719026712,gsn
007942,S01AD02,False,54569210800,gsn
007948,D10AF02,False,16590009035,gsn
007958,S03AA23,True,17022004003,gsn
007961,S03AA23,True,17022004003,atc
007983,D06AX07,False,16590010835,gsn
007984,D06AX07,False,11098028305,gsn
007985,J01GB01,False,16590022235,gsn
007986,J01GB01,False,16590022305,gsn
007987,J01GB01,True,0,gsn
007988,J01GB01,False,60505005800,gsn
007990,D06AX05,False,12071057608,gsn
007991,A01AB10,False,?,none
007993,S01XA20,True,17236099508,gsn
008001,A06AA01,True,54799090435,gsn
008022,C01CA24,True,?,none
008037,D11AX27,False,10939072444,gsn
008039,D11AX27,False,10038029905,gsn
008061,C01CA06,False,23900000802,gsn
008062,C01CA06,False,11822303960,gsn
008067,R01BA53,True,?,none
008073,R03AC02,True,10939039811,atc
008078,A07EA07,False,16590003025,gsn
008079,R01AD04,False,24208034425,gsn
008084,A12CA01,False,10038029707,gsn
008101,S02AA10,True,11026273702,gsn
008120,D02AE01,True,10038017705,gsn
008148,B05CX04,False,?,none
008149,B05CX04,True,?,none
008151,B05CX04,False,?,none
008163,S01EC01,False,25021081710,gsn
008164,S01EC01,False,23155012001,gsn
008166,S01EC01,False,10135056701,gsn
008169,S01EC05,False,17478055001,gsn
008171,C03AA04,False,10754089301,atc
008172,C03AA04,False,65649031112,gsn
008173,C03AA04,False,10754089301,gsn
008175,C03DB02,False,17236047901,gsn
008176,C03DB02,False,10544029190,gsn
008177,C03DB02,False,11845028401,gsn
008178,C03AA03,False,11845046201,gsn
008182,C03AA03,False,10135013410,gsn
008183,C03AA03,False,10135013510,gsn
008200,C03CC01,True,?,none
008201,C03CC,False,25010020515,gsn
008205,C03CA01,False,21695072125,gsn
008206,C03CA01,False,51432066017,gsn
008207,C03CA01,False,68094086759,gsn
008208,C03CA01,False,10544013130,gsn
008209,C03CA01,False,10544058430,gsn
008210,C03CA01,False,17236031101,gsn
008213,C03BA04,False,10754014801,gsn
008217,C03BA08,False,43353089009,gsn
008218,C03BA08,False,43353093109,gsn
008220,C03CA02,False,10019050602,gsn
008221,C03CA02,False,14539070001,gsn
008223,C03CA02,False,14539070201,gsn
008224,C03BA11,False,42291034990,gsn
008226,C03DB02,False,52817036410,gsn
008227,C03DB01,False,42291012290,gsn
008236,M04AB01,False,10135054101,gsn
008250,A12BA02,False,42543040601,gsn
008260,V04CH02,True,?,none
008270,V08AA01,True,?,none
008334,M04AC01,False,10876018801,gsn
008335,C01EB03,False,55390029901,gsn
008336,C01EB03,False,11845013301,gsn
008338,C01EB03,False,10544093514,gsn
008340,C01EB03,False,42211010243,gsn
008341,C01EB03,False,42211010111,gsn
008346,C01EB16,False,10135014301,gsn
008348,C01EB16,False,10544020140,gsn
008349,C01EB16,False,10544031740,gsn
008350,C01EB16,False,10544007120,gsn
008354,M01AB03,False,35356033030,gsn
008360,G02CC02,False,10768712101,gsn
008361,G02CC02,False,10544032560,gsn
008362,G02CC02,False,10544004420,gsn
008363,M01AE09,False,16590009610,gsn
008365,M01AB02,False,11845041501,gsn
008366,M01AB02,False,11845041601,gsn
008370,M01AC01,False,16571001201,gsn
008372,D11AX18,False,16571020310,gsn
008388,M01CB03,True,54569146600,gsn
008398,M03AC,True,?,none
008400,C02KX01,True,66215010103,atc
008409,M02A,True,2256305,gsn
008418,G04BE04,False,10267071501,gsn
008482,D02AX,True,10038006507,gsn
008484,D02AX,True,10038006507,atc
008612,A06AD18,False,10135013708,gsn
008615,T103,True,?,none
008629,C10AX,True,10106043001,gsn
008640,S01XA20,True,50428799143,gsn
008701,A16A,True,10877022078,gsn
008704,A16A,True,10939055811,gsn
008764,L01AA05,True,?,none
008765,L01AA01,False,10019093601,gsn
008767,L01AA01,False,10019093701,gsn
008770,L01AA01,False,54569571200,gsn
008771,L01AA01,False,54569037500,gsn
008772,L01AA02,False,54569037300,gsn
008773,L01AA03,False,47781020050,gsn
008775,L01XX05,False,42291032101,gsn
008776,L01AC01,False,?,none
008779,L01AD02,False,58181303005,gsn
008780,L01AD02,False,58181303205,gsn
008782,L01AD01,False,?,none
008785,L01XA01,False,10019091001,gsn
008790,L01BA01,False,55390014301,gsn
008798,L01BA01,False,10019094101,gsn
008801,L01BC02,False,10139006350,atc
008802,L01BB02,False,49884092202,gsn
008804,L01BC01,False,?,none
008805,L01BC01,False,?,none
008806,L01BC01,False,?,none
008808,L01BB03,False,76388088025,gsn
008809,L01CA01,False,?,none
008810,L01CA01,True,?,none
008812,L01CA02,False,61703030916,atc
008815,L01DB01,False,10019092001,gsn
008817,L01DB01,False,16714074201,atc
008818,L01DB01,False,16714074201,atc
008819,L01DB01,False,25021020751,gsn
008820,L01DC03,False,16729010811,gsn
008822,L01DC03,False,16729011505,gsn
008823,L01DC01,False,17191000176,atc
008825,L01AD04,False,?,none
008828,G03AC05,False,17236069701,gsn
008829,G03AC05,False,11845028701,gsn
008831,L01XX23,False,76336008060,gsn
008832,L02BA01,False,51862044705,gsn
008834,L01AX04,False,?,none
008836,L01XB01,False,54482005301,gsn
008837,L01XX02,False,?,none
008838,L01CB01,False,51079096501,gsn
008841,L01CB01,False,10019093001,gsn
008845,L02BB01,False,49884075305,gsn
008854,J01CE01,False,25021015420,gsn
008856,J01CE01,False,44567031110,gsn
008873,J01CE01,False,54569191701,gsn
008876,J01CE02,False,10754078172,gsn
008877,J01CE02,False,10754068472,gsn
008879,J01CE02,True,11311087001,gsn
008880,J01CE02,False,10544029730,gsn
008907,J01CF04,False,15797018,gsn
008908,J01CF04,False,15797018,atc
008910,J01CF04,False,25021016224,gsn
008920,J01CG01,False,10019063001,gsn
008921,J01CG01,False,10019063002,gsn
008932,J01CA01,False,25021013610,gsn
008933,J01CA01,True,25021013720,atc
008935,J01CA01,False,25021013720,gsn
008937,J01CA01,False,25021013720,atc
008941,J01CA01,False,10754051140,gsn
008942,J01CA01,False,10754051240,gsn
008943,J01CA01,False,25021013720,atc
008944,J01CA01,False,25021013720,atc
008965,J01CF06,False,0,gsn
008966,J01CF06,False,25021013910,gsn
008968,J01CF06,False,25021014010,gsn
008983,J01CF01,False,11845021701,gsn
008984,J01CF01,False,11845021801,gsn
008990,J01CA04,False,43598000451,gsn
008991,J01CA04,False,16714029501,gsn
008992,J01CA04,False,10544033120,gsn
008995,J01CA04,False,10544011730,gsn
008997,J01CA04,False,10876009508,gsn
008998,J01CA04,False,10876009608,gsn
009000,J01CA04,False,53002028330,gsn
009042,J01DB01,False,10544086830,gsn
009043,J01DB01,False,10544005720,gsn
009046,J01DB01,False,11042011198,gsn
009059,J01DB04,False,338350841,atc
009065,J01DB04,False,10019061103,gsn
009066,J01DB04,False,338350841,atc
009070,J01DB04,False,338350841,atc
009117,J01DD01,False,?,none
009118,J01DD01,False,?,none
009119,J01DD01,False,?,none
009136,J01DC02,False,16590004420,gsn
009137,J01DC02,False,16590021520,gsn
009144,J01DC02,True,16590004420,atc
009162,J01DD04,False,10019009801,gsn
009164,J01DD04,False,10019068804,gsn
009165,J01DD04,False,10019068501,gsn
009166,J01DD04,False,10019068602,gsn
009171,J01DD02,False,10019069102,gsn
009172,J01DD02,False,10019069203,gsn
009174,J01DD02,False,10019069304,gsn
009182,J01DD08,False,27437020808,atc
009189,A01AB13,False,10876050001,gsn
009213,D06AA01,False,10135062501,gsn
009214,D06AA01,False,10135062648,gsn
009218,A01AB22,False,10916010801,gsn
009219,A01AB22,False,10916010901,gsn
009221,A01AB22,False,51309030115,gsn
009223,A01AB22,False,10135054420,gsn
009227,A01AB23,False,11845051301,gsn
009228,J01AA08,False,?,none
009252,D10AF02,False,51309030615,gsn
009262,D10AF02,False,13668060701,gsn
009263,D10AF02,False,24338012203,gsn
009269,D10AF03,True,?,none
009273,J01GA,True,?,none
009284,A01AB08,False,10754056540,gsn
009289,S02AA14,False,10003060115,atc
009291,S02AA14,False,10003060115,atc
009294,S02AA14,False,10003060115,atc
009298,D06AX07,False,10039021007,gsn
009299,S02AA14,False,10039021105,gsn
009301,S02AA14,True,38779002905,gsn
009309,J01GB01,True,0,atc
009310,J01GB01,False,17478011402,gsn
009312,J01GB06,False,?,none
009318,J04AB30,False,17478008050,gsn
009319,J04AB01,False,13845120003,gsn
009322,J04AB02,False,50090263300,gsn
009323,J04AB02,False,16590071430,gsn
009326,A07AA09,False,17478074102,gsn
009327,A07AA09,False,17478074202,gsn
009328,A07AA09,False,10139050112,gsn
009329,J01XA01,False,2746701,atc
009330,J01XA01,False,2746701,atc
009331,A07AA09,False,21695042401,gsn
009333,J01XA01,True,59911587502,gsn
009339,D10AF01,False,10544015340,gsn
009340,D10AF01,False,16590044128,gsn
009344,D10AF01,False,25021011502,gsn
009346,D10AF01,False,10135056919,gsn
009347,D06AX05,True,10356002201,atc
009351,D06AX05,False,10356002201,atc
009353,A07AA05,True,25021011710,atc
009354,A07AA05,False,25021011710,gsn
009357,A07AA10,False,23155019331,gsn
009361,J01DF01,False,51479004110,gsn
009362,J01DF01,False,51479004210,gsn
009365,J01DH51,False,63323032220,gsn
009375,J01EC02,False,17022837006,gsn
009393,J01EE01,True,?,none
009394,J01EC01,False,11845012507,gsn
009395,J01EC01,False,10876047301,gsn
009396,J01EC01,False,10544094020,gsn
009402,A07EC01,False,10544028830,gsn
009403,A07EC01,False,17236029101,gsn
009414,J04AC51,True,?,none
009415,J04AC01,False,10876028201,gsn
009416,J04AC01,False,10135058401,gsn
009424,J04AK01,False,17236096101,gsn
009425,J04AK02,False,17236006130,gsn
009426,J04AK02,False,17236006230,gsn
009427,J04AD03,False,?,none
009428,J01XE01,False,16590038014,gsn
009429,J01XE01,False,47781030601,gsn
009430,J01XE01,False,17236066301,gsn
009434,J01XE01,False,43386045011,gsn
009447,J01XX05,False,51991019901,gsn
009457,J01XX05,False,30698027701,gsn
009460,J01XX05,False,10876030101,gsn
009462,J01XX05,False,10876030001,gsn
009477,G04BX06,False,10135062001,gsn
009497,J01EA01,False,17236088701,gsn
009509,J01MA02,False,16252051401,gsn
009510,J01MA02,False,10135047501,gsn
009520,D01BA01,True,?,none
009522,D01BA01,True,?,none
009525,A01AB04,False,39769036320,gsn
009531,D01AA01,False,?,none
009537,A07AA02,False,11845017301,gsn
009538,A07AA02,False,23155005101,gsn
009542,D01AE21,False,42494034001,atc
009543,D01AE21,False,42494034001,gsn
009544,D01AC08,False,21695056230,gsn
009553,A01AB18,False,17314940001,gsn
009554,S02AA10,True,11026273702,atc
009575,P01BA01,False,10876017501,gsn
009577,P01BA03,False,33261067100,gsn
009579,P01BD01,False,43598067201,gsn
009580,P01BA02,False,10544057890,gsn
009585,A07AA06,False,23155003801,gsn
009588,A01AB17,False,25021013182,gsn
009591,A01AB17,False,10754085701,gsn
009592,A01AB17,False,10544093814,gsn
009593,P02BA01,False,49884023183,gsn
009599,P01CX01,False,?,none
009607,P02CA01,False,38245010708,gsn
009622,D10AX05,False,10135065501,gsn
009623,D10AX05,False,10135065401,gsn
009629,S01AD03,True,54569415600,gsn
009630,D06BB03,False,10544014630,gsn
009632,J05AF01,False,42799040301,gsn
009648,J07BF,True,?,none
009655,J06BB02,True,?,none
009659,J06BA02,True,49669160401,gsn
009665,J06BA,True,13143035726,gsn
009667,J06BB04,True,59730039911,gsn
009668,J06BB04,True,53270005101,atc
009669,J06BB05,True,?,none
009676,J06BB03,True,?,none
009692,J07AH,True,?,none
009696,J07BE,True,?,none
009700,V04CF01,True,11793752001,gsn
009801,A01AB02,False,10106218001,gsn
009825,V07AB,True,50486008312,gsn
009827,V07AB,True,11701015902,gsn
009832,A01AB08,False,39822120101,gsn
009834,S02AA10,False,74614302,gsn
009839,R02AA,True,?,none
010959,B05CX01,True,10648040005,gsn
011563,A06AG,True,?,none
011582,D04AA32,False,10135014901,gsn
011590,D04AA32,False,10039006602,gsn
011592,D04AA32,False,10350009316,gsn
011640,R06AB04,False,10135013301,gsn
011661,A02BA01,True,10544062630,atc
011663,A02BA01,True,10544062630,atc
011666,A02BA01,False,10544062730,gsn
011667,A02BA01,False,10544062630,gsn
011671,A02BA02,False,24987036301,gsn
011672,A02BA02,False,23155029151,gsn
011673,A02BA02,False,10544034460,gsn
011674,A02BA02,False,10544036030,gsn
011675,A02BA03,False,10019004602,gsn
011677,A02BA03,False,10939008144,gsn
011678,A02BA03,False,16714036201,gsn
